Object_Name	Object_Type
ES Offshore 730 40.0 0.625 130M Windspeed	Variable
ES Offshore 730 40.0 0.625 130M HHxWS	Variable
ES Offshore 730 40.0 0.625 130M HHxWSc	Variable
ES Offshore 730 40.0 0.625 130M HHc	Variable
ES Offshore 730 40.0 0.625 130M WSc	Variable
ES Offshore 730 40.0 0.625 130M HHxWSc+HHc	Variable
ES Offshore 730 40.0 0.625 130M HHxWSc+HHc+WSc	Variable
ES Offshore 730 40.0 0.625 130M HHxWSc+HHc+WSc+C	Variable
ES Offshore 730 40.0 0.625 160M Generator LWST	Generator
ES Offshore 730 40.0 0.625 160M Generator LWST Hub Height	Variable
ES Offshore 730 40.0 0.625 160M Generator LWST CRF	Variable
ES Offshore 730 40.0 0.625 160M Generator NWST	Generator
ES Offshore 730 40.0 0.625 160M Generator NWST Hub Height	Variable
ES Offshore 730 40.0 0.625 160M Generator NWST CRF	Variable
ES Offshore 730 40.0 0.625 160M Generator HWST	Generator
ES Offshore 730 40.0 0.625 160M Generator HWST Hub Height	Variable
ES Offshore 730 40.0 0.625 160M Generator HWST CRF	Variable
ES Offshore 730 40.0 0.625 160M Windspeed	Variable
ES Offshore 730 40.0 0.625 160M HHxWS	Variable
ES Offshore 730 40.0 0.625 160M HHxWSc	Variable
ES Offshore 730 40.0 0.625 160M HHc	Variable
ES Offshore 730 40.0 0.625 160M WSc	Variable
ES Offshore 730 40.0 0.625 160M HHxWSc+HHc	Variable
ES Offshore 730 40.0 0.625 160M HHxWSc+HHc+WSc	Variable
ES Offshore 730 40.0 0.625 160M HHxWSc+HHc+WSc+C	Variable
ES Offshore 730 40.0 0.625 Windspeed	Variable
ES Offshore 730 40.0 0.625 File	DataSource
ES Offshore 730 40.0 0.625 TS	DBTimeSeries
ES Offshore 8 36.0 -5.625 WSc	Variable
ES Offshore 8 36.0 -5.625 Base Wind Speed	Variable
ES Offshore 8 36.0 -5.625 100M Generator LWST	Generator
ES Offshore 8 36.0 -5.625 100M Generator LWST Hub Height	Variable
ES Offshore 8 36.0 -5.625 100M Generator LWST CRF	Variable
ES Offshore 8 36.0 -5.625 100M Generator NWST	Generator
ES Offshore 8 36.0 -5.625 100M Generator NWST Hub Height	Variable
ES Offshore 8 36.0 -5.625 100M Generator NWST CRF	Variable
ES Offshore 8 36.0 -5.625 100M Generator HWST	Generator
ES Offshore 8 36.0 -5.625 100M Generator HWST Hub Height	Variable
ES Offshore 8 36.0 -5.625 100M Generator HWST CRF	Variable
ES Offshore 8 36.0 -5.625 100M Windspeed	Variable
ES Offshore 8 36.0 -5.625 100M HHxWS	Variable
ES Offshore 8 36.0 -5.625 100M HHxWSc	Variable
ES Offshore 8 36.0 -5.625 100M HHc	Variable
ES Offshore 8 36.0 -5.625 100M WSc	Variable
ES Offshore 8 36.0 -5.625 100M HHxWSc+HHc	Variable
ES Offshore 8 36.0 -5.625 100M HHxWSc+HHc+WSc	Variable
ES Offshore 8 36.0 -5.625 100M HHxWSc+HHc+WSc+C	Variable
ES Offshore 8 36.0 -5.625 130M Generator LWST	Generator
ES Offshore 8 36.0 -5.625 130M Generator LWST Hub Height	Variable
ES Offshore 8 36.0 -5.625 130M Generator LWST CRF	Variable
ES Offshore 8 36.0 -5.625 130M Generator NWST	Generator
ES Offshore 8 36.0 -5.625 130M Generator NWST Hub Height	Variable
ES Offshore 8 36.0 -5.625 130M Generator NWST CRF	Variable
ES Offshore 8 36.0 -5.625 130M Generator HWST	Generator
ES Offshore 8 36.0 -5.625 130M Generator HWST Hub Height	Variable
ES Offshore 8 36.0 -5.625 130M Generator HWST CRF	Variable
ES Offshore 8 36.0 -5.625 130M Windspeed	Variable
ES Offshore 8 36.0 -5.625 130M HHxWS	Variable
ES Offshore 8 36.0 -5.625 130M HHxWSc	Variable
ES Offshore 8 36.0 -5.625 130M HHc	Variable
ES Offshore 8 36.0 -5.625 130M WSc	Variable
ES Offshore 8 36.0 -5.625 130M HHxWSc+HHc	Variable
ES Offshore 8 36.0 -5.625 130M HHxWSc+HHc+WSc	Variable
ES Offshore 8 36.0 -5.625 130M HHxWSc+HHc+WSc+C	Variable
ES Offshore 8 36.0 -5.625 160M Generator LWST	Generator
ES Offshore 8 36.0 -5.625 160M Generator LWST Hub Height	Variable
ES Offshore 8 36.0 -5.625 160M Generator LWST CRF	Variable
ES Offshore 8 36.0 -5.625 160M Generator NWST	Generator
ES Offshore 8 36.0 -5.625 160M Generator NWST Hub Height	Variable
ES Offshore 8 36.0 -5.625 160M Generator NWST CRF	Variable
ES Offshore 8 36.0 -5.625 160M Generator HWST	Generator
ES Offshore 8 36.0 -5.625 160M Generator HWST Hub Height	Variable
ES Offshore 8 36.0 -5.625 160M Generator HWST CRF	Variable
ES Offshore 8 36.0 -5.625 160M Windspeed	Variable
ES Offshore 8 36.0 -5.625 160M HHxWS	Variable
ES Offshore 8 36.0 -5.625 160M HHxWSc	Variable
ES Offshore 8 36.0 -5.625 160M HHc	Variable
ES Offshore 8 36.0 -5.625 160M WSc	Variable
ES Offshore 8 36.0 -5.625 160M HHxWSc+HHc	Variable
ES Offshore 8 36.0 -5.625 160M HHxWSc+HHc+WSc	Variable
ES Offshore 8 36.0 -5.625 160M HHxWSc+HHc+WSc+C	Variable
ES Offshore 8 36.0 -5.625 Windspeed	Variable
ES Offshore 8 36.0 -5.625 File	DataSource
ES Offshore 8 36.0 -5.625 TS	DBTimeSeries
ES Offshore 9 36.0 -5.0 WSc	Variable
ES Offshore 9 36.0 -5.0 Base Wind Speed	Variable
ES Offshore 9 36.0 -5.0 100M Generator LWST	Generator
ES Offshore 9 36.0 -5.0 100M Generator LWST Hub Height	Variable
ES Offshore 9 36.0 -5.0 100M Generator LWST CRF	Variable
ES Offshore 9 36.0 -5.0 100M Generator NWST	Generator
ES Offshore 9 36.0 -5.0 100M Generator NWST Hub Height	Variable
ES Offshore 9 36.0 -5.0 100M Generator NWST CRF	Variable
ES Offshore 9 36.0 -5.0 100M Generator HWST	Generator
ES Offshore 9 36.0 -5.0 100M Generator HWST Hub Height	Variable
ES Offshore 9 36.0 -5.0 100M Generator HWST CRF	Variable
ES Offshore 9 36.0 -5.0 100M Windspeed	Variable
ES Offshore 9 36.0 -5.0 100M HHxWS	Variable
ES Offshore 9 36.0 -5.0 100M HHxWSc	Variable
ES Offshore 9 36.0 -5.0 100M HHc	Variable
ES Offshore 9 36.0 -5.0 100M WSc	Variable
ES Offshore 9 36.0 -5.0 100M HHxWSc+HHc	Variable
ES Offshore 9 36.0 -5.0 100M HHxWSc+HHc+WSc	Variable
ES Offshore 9 36.0 -5.0 100M HHxWSc+HHc+WSc+C	Variable
ES Offshore 9 36.0 -5.0 130M Generator LWST	Generator
ES Offshore 9 36.0 -5.0 130M Generator LWST Hub Height	Variable
ES Offshore 9 36.0 -5.0 130M Generator LWST CRF	Variable
ES Offshore 9 36.0 -5.0 130M Generator NWST	Generator
ES Offshore 9 36.0 -5.0 130M Generator NWST Hub Height	Variable
ES Offshore 9 36.0 -5.0 130M Generator NWST CRF	Variable
ES Offshore 9 36.0 -5.0 130M Generator HWST	Generator
ES Offshore 9 36.0 -5.0 130M Generator HWST Hub Height	Variable
ES Offshore 9 36.0 -5.0 130M Generator HWST CRF	Variable
ES Offshore 9 36.0 -5.0 130M Windspeed	Variable
ES Offshore 9 36.0 -5.0 130M HHxWS	Variable
ES Offshore 9 36.0 -5.0 130M HHxWSc	Variable
ES Offshore 9 36.0 -5.0 130M HHc	Variable
ES Offshore 9 36.0 -5.0 130M WSc	Variable
ES Offshore 9 36.0 -5.0 130M HHxWSc+HHc	Variable
ES Offshore 9 36.0 -5.0 130M HHxWSc+HHc+WSc	Variable
ES Offshore 9 36.0 -5.0 130M HHxWSc+HHc+WSc+C	Variable
ES Offshore 9 36.0 -5.0 160M Generator LWST	Generator
ES Offshore 9 36.0 -5.0 160M Generator LWST Hub Height	Variable
ES Offshore 9 36.0 -5.0 160M Generator LWST CRF	Variable
ES Offshore 9 36.0 -5.0 160M Generator NWST	Generator
ES Offshore 9 36.0 -5.0 160M Generator NWST Hub Height	Variable
ES Offshore 9 36.0 -5.0 160M Generator NWST CRF	Variable
ES Offshore 9 36.0 -5.0 160M Generator HWST	Generator
ES Offshore 9 36.0 -5.0 160M Generator HWST Hub Height	Variable
ES Offshore 9 36.0 -5.0 160M Generator HWST CRF	Variable
ES Offshore 9 36.0 -5.0 160M Windspeed	Variable
ES Offshore 9 36.0 -5.0 160M HHxWS	Variable
ES Offshore 9 36.0 -5.0 160M HHxWSc	Variable
ES Offshore 9 36.0 -5.0 160M HHc	Variable
ES Offshore 9 36.0 -5.0 160M WSc	Variable
ES Offshore 9 36.0 -5.0 160M HHxWSc+HHc	Variable
ES Offshore 9 36.0 -5.0 160M HHxWSc+HHc+WSc	Variable
ES Offshore 9 36.0 -5.0 160M HHxWSc+HHc+WSc+C	Variable
ES Offshore 9 36.0 -5.0 Windspeed	Variable
ES Offshore 9 36.0 -5.0 File	DataSource
ES Offshore 9 36.0 -5.0 TS	DBTimeSeries
Object_Name	Object_Type
ES Onshore 1071 42.0 -8.75 WSc	Variable
ES Onshore 1071 42.0 -8.75 Base Wind Speed	Variable
ES Onshore 1071 42.0 -8.75 70M Generator LWST	Generator
ES Onshore 1071 42.0 -8.75 70M Generator LWST Hub Height	Variable
ES Onshore 1071 42.0 -8.75 70M Generator LWST CRF	Variable
ES Onshore 1071 42.0 -8.75 70M Generator NWST	Generator
ES Onshore 1071 42.0 -8.75 70M Generator NWST Hub Height	Variable
ES Onshore 1071 42.0 -8.75 70M Generator NWST CRF	Variable
ES Onshore 1071 42.0 -8.75 70M Generator HWST	Generator
ES Onshore 1071 42.0 -8.75 70M Generator HWST Hub Height	Variable
ES Onshore 1071 42.0 -8.75 70M Generator HWST CRF	Variable
ES Onshore 1071 42.0 -8.75 70M Windspeed	Variable
ES Onshore 1071 42.0 -8.75 70M HHxWS	Variable
ES Onshore 1071 42.0 -8.75 70M HHxWSc	Variable
ES Onshore 1071 42.0 -8.75 70M HHc	Variable
ES Onshore 1071 42.0 -8.75 70M WSc	Variable
ES Onshore 1071 42.0 -8.75 70M HHxWSc+HHc	Variable
ES Onshore 1071 42.0 -8.75 70M HHxWSc+HHc+WSc	Variable
ES Onshore 1071 42.0 -8.75 70M HHxWSc+HHc+WSc+C	Variable
ES Onshore 1071 42.0 -8.75 85M Generator LWST	Generator
ES Onshore 1071 42.0 -8.75 85M Generator LWST Hub Height	Variable
ES Onshore 1071 42.0 -8.75 85M Generator LWST CRF	Variable
ES Onshore 1071 42.0 -8.75 85M Generator NWST	Generator
ES Onshore 1071 42.0 -8.75 85M Generator NWST Hub Height	Variable
ES Onshore 1071 42.0 -8.75 85M Generator NWST CRF	Variable
ES Onshore 1071 42.0 -8.75 85M Generator HWST	Generator
ES Onshore 1071 42.0 -8.75 85M Generator HWST Hub Height	Variable
ES Onshore 1071 42.0 -8.75 85M Generator HWST CRF	Variable
ES Onshore 1071 42.0 -8.75 85M Windspeed	Variable
ES Onshore 1071 42.0 -8.75 85M HHxWS	Variable
ES Onshore 1071 42.0 -8.75 85M HHxWSc	Variable
ES Onshore 1071 42.0 -8.75 85M HHc	Variable
ES Onshore 1071 42.0 -8.75 85M WSc	Variable
ES Onshore 1071 42.0 -8.75 85M HHxWSc+HHc	Variable
ES Onshore 1071 42.0 -8.75 85M HHxWSc+HHc+WSc	Variable
ES Onshore 1071 42.0 -8.75 85M HHxWSc+HHc+WSc+C	Variable
ES Onshore 1071 42.0 -8.75 100M Generator LWST	Generator
ES Onshore 1071 42.0 -8.75 100M Generator LWST Hub Height	Variable
ES Onshore 1071 42.0 -8.75 100M Generator LWST CRF	Variable
ES Onshore 1071 42.0 -8.75 100M Generator NWST	Generator
ES Onshore 1071 42.0 -8.75 100M Generator NWST Hub Height	Variable
ES Onshore 1071 42.0 -8.75 100M Generator NWST CRF	Variable
ES Onshore 1071 42.0 -8.75 100M Generator HWST	Generator
ES Onshore 1071 42.0 -8.75 100M Generator HWST Hub Height	Variable
ES Onshore 1071 42.0 -8.75 100M Generator HWST CRF	Variable
ES Onshore 1071 42.0 -8.75 100M Windspeed	Variable
ES Onshore 1071 42.0 -8.75 100M HHxWS	Variable
ES Onshore 1071 42.0 -8.75 100M HHxWSc	Variable
ES Onshore 1071 42.0 -8.75 100M HHc	Variable
ES Onshore 1071 42.0 -8.75 100M WSc	Variable
ES Onshore 1071 42.0 -8.75 100M HHxWSc+HHc	Variable
ES Onshore 1071 42.0 -8.75 100M HHxWSc+HHc+WSc	Variable
ES Onshore 1071 42.0 -8.75 100M HHxWSc+HHc+WSc+C	Variable
ES Onshore 1071 42.0 -8.75 Windspeed	Variable
ES Onshore 1071 42.0 -8.75 File	DataSource
ES Onshore 1071 42.0 -8.75 TS	DBTimeSeries
ES Onshore 1076 42.0 -5.625 WSc	Variable
ES Onshore 1076 42.0 -5.625 Base Wind Speed	Variable
ES Onshore 1076 42.0 -5.625 70M Generator LWST	Generator
ES Onshore 1076 42.0 -5.625 70M Generator LWST Hub Height	Variable
ES Onshore 1076 42.0 -5.625 70M Generator LWST CRF	Variable
ES Onshore 1076 42.0 -5.625 70M Generator NWST	Generator
ES Onshore 1076 42.0 -5.625 70M Generator NWST Hub Height	Variable
ES Onshore 1076 42.0 -5.625 70M Generator NWST CRF	Variable
ES Onshore 1076 42.0 -5.625 70M Generator HWST	Generator
ES Onshore 1076 42.0 -5.625 70M Generator HWST Hub Height	Variable
ES Onshore 1076 42.0 -5.625 70M Generator HWST CRF	Variable
ES Onshore 1076 42.0 -5.625 70M Windspeed	Variable
ES Onshore 1076 42.0 -5.625 70M HHxWS	Variable
ES Onshore 1076 42.0 -5.625 70M HHxWSc	Variable
ES Onshore 1076 42.0 -5.625 70M HHc	Variable
ES Onshore 1076 42.0 -5.625 70M WSc	Variable
ES Onshore 1076 42.0 -5.625 70M HHxWSc+HHc	Variable
ES Onshore 1076 42.0 -5.625 70M HHxWSc+HHc+WSc	Variable
ES Onshore 1076 42.0 -5.625 70M HHxWSc+HHc+WSc+C	Variable
ES Onshore 1076 42.0 -5.625 85M Generator LWST	Generator
ES Onshore 1076 42.0 -5.625 85M Generator LWST Hub Height	Variable
ES Onshore 1076 42.0 -5.625 85M Generator LWST CRF	Variable
ES Onshore 1076 42.0 -5.625 85M Generator NWST	Generator
ES Onshore 1076 42.0 -5.625 85M Generator NWST Hub Height	Variable
ES Onshore 1076 42.0 -5.625 85M Generator NWST CRF	Variable
ES Onshore 1076 42.0 -5.625 85M Generator HWST	Generator
ES Onshore 1076 42.0 -5.625 85M Generator HWST Hub Height	Variable
ES Onshore 1076 42.0 -5.625 85M Generator HWST CRF	Variable
ES Onshore 1076 42.0 -5.625 85M Windspeed	Variable
ES Onshore 1076 42.0 -5.625 85M HHxWS	Variable
ES Onshore 1076 42.0 -5.625 85M HHxWSc	Variable
ES Onshore 1076 42.0 -5.625 85M HHc	Variable
ES Onshore 1076 42.0 -5.625 85M WSc	Variable
ES Onshore 1076 42.0 -5.625 85M HHxWSc+HHc	Variable
ES Onshore 1076 42.0 -5.625 85M HHxWSc+HHc+WSc	Variable
ES Onshore 1076 42.0 -5.625 85M HHxWSc+HHc+WSc+C	Variable
ES Onshore 1076 42.0 -5.625 100M Generator LWST	Generator
ES Onshore 1076 42.0 -5.625 100M Generator LWST Hub Height	Variable
ES Onshore 1076 42.0 -5.625 100M Generator LWST CRF	Variable
ES Onshore 1076 42.0 -5.625 100M Generator NWST	Generator
ES Onshore 1076 42.0 -5.625 100M Generator NWST Hub Height	Variable
ES Onshore 1076 42.0 -5.625 100M Generator NWST CRF	Variable
ES Onshore 1076 42.0 -5.625 100M Generator HWST	Generator
ES Onshore 1076 42.0 -5.625 100M Generator HWST Hub Height	Variable
ES Onshore 1076 42.0 -5.625 100M Generator HWST CRF	Variable
ES Onshore 1076 42.0 -5.625 100M Windspeed	Variable
ES Onshore 1076 42.0 -5.625 100M HHxWS	Variable
ES Onshore 1076 42.0 -5.625 100M HHxWSc	Variable
ES Onshore 1076 42.0 -5.625 100M HHc	Variable
ES Onshore 1076 42.0 -5.625 100M WSc	Variable
ES Onshore 1076 42.0 -5.625 100M HHxWSc+HHc	Variable
ES Onshore 1076 42.0 -5.625 100M HHxWSc+HHc+WSc	Variable
ES Onshore 1076 42.0 -5.625 100M HHxWSc+HHc+WSc+C	Variable
ES Onshore 1076 42.0 -5.625 Windspeed	Variable
ES Onshore 1076 42.0 -5.625 File	DataSource
ES Onshore 1076 42.0 -5.625 TS	DBTimeSeries
ES Onshore 1081 42.0 -2.5 WSc	Variable
ES Onshore 1081 42.0 -2.5 Base Wind Speed	Variable
ES Onshore 1081 42.0 -2.5 70M Generator LWST	Generator
ES Onshore 1081 42.0 -2.5 70M Generator LWST Hub Height	Variable
ES Onshore 1081 42.0 -2.5 70M Generator LWST CRF	Variable
ES Onshore 1081 42.0 -2.5 70M Generator NWST	Generator
ES Onshore 1081 42.0 -2.5 70M Generator NWST Hub Height	Variable
ES Onshore 1081 42.0 -2.5 70M Generator NWST CRF	Variable
ES Onshore 1081 42.0 -2.5 70M Generator HWST	Generator
ES Onshore 1081 42.0 -2.5 70M Generator HWST Hub Height	Variable
ES Onshore 1081 42.0 -2.5 70M Generator HWST CRF	Variable
ES Onshore 1081 42.0 -2.5 70M Windspeed	Variable
ES Onshore 1081 42.0 -2.5 70M HHxWS	Variable
ES Onshore 1081 42.0 -2.5 70M HHxWSc	Variable
ES Onshore 1081 42.0 -2.5 70M HHc	Variable
ES Onshore 1081 42.0 -2.5 70M WSc	Variable
ES Onshore 1081 42.0 -2.5 70M HHxWSc+HHc	Variable
ES Onshore 1081 42.0 -2.5 70M HHxWSc+HHc+WSc	Variable
ES Onshore 1081 42.0 -2.5 70M HHxWSc+HHc+WSc+C	Variable
ES Onshore 1081 42.0 -2.5 85M Generator LWST	Generator
ES Onshore 1081 42.0 -2.5 85M Generator LWST Hub Height	Variable
ES Onshore 1081 42.0 -2.5 85M Generator LWST CRF	Variable
ES Onshore 1081 42.0 -2.5 85M Generator NWST	Generator
ES Onshore 1081 42.0 -2.5 85M Generator NWST Hub Height	Variable
ES Onshore 1081 42.0 -2.5 85M Generator NWST CRF	Variable
ES Onshore 1081 42.0 -2.5 85M Generator HWST	Generator
ES Onshore 1081 42.0 -2.5 85M Generator HWST Hub Height	Variable
ES Onshore 1081 42.0 -2.5 85M Generator HWST CRF	Variable
ES Onshore 1081 42.0 -2.5 85M Windspeed	Variable
ES Onshore 1081 42.0 -2.5 85M HHxWS	Variable
ES Onshore 1081 42.0 -2.5 85M HHxWSc	Variable
ES Onshore 1081 42.0 -2.5 85M HHc	Variable
ES Onshore 1081 42.0 -2.5 85M WSc	Variable
ES Onshore 1081 42.0 -2.5 85M HHxWSc+HHc	Variable
ES Onshore 1081 42.0 -2.5 85M HHxWSc+HHc+WSc	Variable
ES Onshore 1081 42.0 -2.5 85M HHxWSc+HHc+WSc+C	Variable
ES Onshore 1081 42.0 -2.5 100M Generator LWST	Generator
ES Onshore 1081 42.0 -2.5 100M Generator LWST Hub Height	Variable
ES Onshore 1081 42.0 -2.5 100M Generator LWST CRF	Variable
ES Onshore 1081 42.0 -2.5 100M Generator NWST	Generator
ES Onshore 1081 42.0 -2.5 100M Generator NWST Hub Height	Variable
ES Onshore 1081 42.0 -2.5 100M Generator NWST CRF	Variable
ES Onshore 1081 42.0 -2.5 100M Generator HWST	Generator
ES Onshore 1081 42.0 -2.5 100M Generator HWST Hub Height	Variable
ES Onshore 1081 42.0 -2.5 100M Generator HWST CRF	Variable
ES Onshore 1081 42.0 -2.5 100M Windspeed	Variable
ES Onshore 1081 42.0 -2.5 100M HHxWS	Variable
ES Onshore 1081 42.0 -2.5 100M HHxWSc	Variable
ES Onshore 1081 42.0 -2.5 100M HHc	Variable
ES Onshore 1081 42.0 -2.5 100M WSc	Variable
ES Onshore 1081 42.0 -2.5 100M HHxWSc+HHc	Variable
ES Onshore 1081 42.0 -2.5 100M HHxWSc+HHc+WSc	Variable
ES Onshore 1081 42.0 -2.5 100M HHxWSc+HHc+WSc+C	Variable
ES Onshore 1081 42.0 -2.5 Windspeed	Variable
ES Onshore 1081 42.0 -2.5 File	DataSource
ES Onshore 1081 42.0 -2.5 TS	DBTimeSeries
ES Onshore 1082 42.0 -1.875 WSc	Variable
ES Onshore 1082 42.0 -1.875 Base Wind Speed	Variable
ES Onshore 1082 42.0 -1.875 70M Generator LWST	Generator
ES Onshore 1082 42.0 -1.875 70M Generator LWST Hub Height	Variable
ES Onshore 1082 42.0 -1.875 70M Generator LWST CRF	Variable
ES Onshore 1082 42.0 -1.875 70M Generator NWST	Generator
ES Onshore 1082 42.0 -1.875 70M Generator NWST Hub Height	Variable
ES Onshore 1082 42.0 -1.875 70M Generator NWST CRF	Variable
ES Onshore 1082 42.0 -1.875 70M Generator HWST	Generator
ES Onshore 1082 42.0 -1.875 70M Generator HWST Hub Height	Variable
ES Onshore 1082 42.0 -1.875 70M Generator HWST CRF	Variable
ES Onshore 1082 42.0 -1.875 70M Windspeed	Variable
ES Onshore 1082 42.0 -1.875 70M HHxWS	Variable
ES Onshore 1082 42.0 -1.875 70M HHxWSc	Variable
ES Onshore 1082 42.0 -1.875 70M HHc	Variable
ES Onshore 1082 42.0 -1.875 70M WSc	Variable
ES Onshore 1082 42.0 -1.875 70M HHxWSc+HHc	Variable
ES Onshore 1082 42.0 -1.875 70M HHxWSc+HHc+WSc	Variable
ES Onshore 1082 42.0 -1.875 70M HHxWSc+HHc+WSc+C	Variable
ES Onshore 1082 42.0 -1.875 85M Generator LWST	Generator
ES Onshore 1082 42.0 -1.875 85M Generator LWST Hub Height	Variable
ES Onshore 1082 42.0 -1.875 85M Generator LWST CRF	Variable
ES Onshore 1082 42.0 -1.875 85M Generator NWST	Generator
ES Onshore 1082 42.0 -1.875 85M Generator NWST Hub Height	Variable
ES Onshore 1082 42.0 -1.875 85M Generator NWST CRF	Variable
ES Onshore 1082 42.0 -1.875 85M Generator HWST	Generator
ES Onshore 1082 42.0 -1.875 85M Generator HWST Hub Height	Variable
ES Onshore 1082 42.0 -1.875 85M Generator HWST CRF	Variable
ES Onshore 1082 42.0 -1.875 85M Windspeed	Variable
ES Onshore 1082 42.0 -1.875 85M HHxWS	Variable
ES Onshore 1082 42.0 -1.875 85M HHxWSc	Variable
ES Onshore 1082 42.0 -1.875 85M HHc	Variable
ES Onshore 1082 42.0 -1.875 85M WSc	Variable
ES Onshore 1082 42.0 -1.875 85M HHxWSc+HHc	Variable
ES Onshore 1082 42.0 -1.875 85M HHxWSc+HHc+WSc	Variable
ES Onshore 1082 42.0 -1.875 85M HHxWSc+HHc+WSc+C	Variable
ES Onshore 1082 42.0 -1.875 100M Generator LWST	Generator
ES Onshore 1082 42.0 -1.875 100M Generator LWST Hub Height	Variable
ES Onshore 1082 42.0 -1.875 100M Generator LWST CRF	Variable
ES Onshore 1082 42.0 -1.875 100M Generator NWST	Generator
ES Onshore 1082 42.0 -1.875 100M Generator NWST Hub Height	Variable
ES Onshore 1082 42.0 -1.875 100M Generator NWST CRF	Variable
ES Onshore 1082 42.0 -1.875 100M Generator HWST	Generator
ES Onshore 1082 42.0 -1.875 100M Generator HWST Hub Height	Variable
ES Onshore 1082 42.0 -1.875 100M Generator HWST CRF	Variable
ES Onshore 1082 42.0 -1.875 100M Windspeed	Variable
ES Onshore 1082 42.0 -1.875 100M HHxWS	Variable
ES Onshore 1082 42.0 -1.875 100M HHxWSc	Variable
ES Onshore 1082 42.0 -1.875 100M HHc	Variable
ES Onshore 1082 42.0 -1.875 100M WSc	Variable
ES Onshore 1082 42.0 -1.875 100M HHxWSc+HHc	Variable
ES Onshore 1082 42.0 -1.875 100M HHxWSc+HHc+WSc	Variable
ES Onshore 1082 42.0 -1.875 100M HHxWSc+HHc+WSc+C	Variable
ES Onshore 1082 42.0 -1.875 Windspeed	Variable
ES Onshore 1082 42.0 -1.875 File	DataSource
ES Onshore 1082 42.0 -1.875 TS	DBTimeSeries
ES Onshore 1084 42.0 -0.625 WSc	Variable
ES Onshore 1084 42.0 -0.625 Base Wind Speed	Variable
ES Onshore 1084 42.0 -0.625 70M Generator LWST	Generator
ES Onshore 1084 42.0 -0.625 70M Generator LWST Hub Height	Variable
ES Onshore 1084 42.0 -0.625 70M Generator LWST CRF	Variable
ES Onshore 1084 42.0 -0.625 70M Generator NWST	Generator
ES Onshore 1084 42.0 -0.625 70M Generator NWST Hub Height	Variable
ES Onshore 1084 42.0 -0.625 70M Generator NWST CRF	Variable
ES Onshore 1084 42.0 -0.625 70M Generator HWST	Generator
ES Onshore 1084 42.0 -0.625 70M Generator HWST Hub Height	Variable
ES Onshore 1084 42.0 -0.625 70M Generator HWST CRF	Variable
ES Onshore 1084 42.0 -0.625 70M Windspeed	Variable
ES Onshore 1084 42.0 -0.625 70M HHxWS	Variable
ES Onshore 1084 42.0 -0.625 70M HHxWSc	Variable
ES Onshore 1084 42.0 -0.625 70M HHc	Variable
ES Onshore 1084 42.0 -0.625 70M WSc	Variable
ES Onshore 1084 42.0 -0.625 70M HHxWSc+HHc	Variable
ES Onshore 1084 42.0 -0.625 70M HHxWSc+HHc+WSc	Variable
ES Onshore 1084 42.0 -0.625 70M HHxWSc+HHc+WSc+C	Variable
ES Onshore 1084 42.0 -0.625 85M Generator LWST	Generator
